Season,Week,Team ID,Team Name,Opponent ID,Opponent Name,Score,Opponent Score,Is Home,Is Winner,Is Playoff,Is Consolation,Is Bye Week
2012,1,1,Percy  Whipped,6,The Madd  Prater,111.9,93.88,True,True,False,False,False
2012,1,6,The Madd  Prater,1,Percy  Whipped,93.88,111.9,False,False,False,False,False
2012,1,5,Mister Rodgers Neighborhood,2,The Dawgs,77.32,81.6,True,False,False,False,False
2012,1,2,The Dawgs,5,Mister Rodgers Neighborhood,81.6,77.32,False,True,False,False,False
2012,1,10,What would Jones Drew?,7,Joe Buck Yourself,92.6,98.78,True,False,False,False,False
2012,1,7,Joe Buck Yourself,10,What would Jones Drew?,98.78,92.6,False,True,False,False,False
2012,1,4,Forgetting  BrandonMarshall,3,somewhere over  the Dwayne Bowe,128.06,92.56,True,True,False,False,False
2012,1,3,somewhere over  the Dwayne Bowe,4,Forgetting  BrandonMarshall,92.56,128.06,False,False,False,False,False
2012,1,9,Favre Dollar Footlong,8,Manning Up,79.56,129.02,True,False,False,False,False
2012,1,8,Manning Up,9,Favre Dollar Footlong,129.02,79.56,False,True,False,False,False
2012,2,2,The Dawgs,7,Joe Buck Yourself,110.3,83.08,True,True,False,False,False
2012,2,7,Joe Buck Yourself,2,The Dawgs,83.08,110.3,False,False,False,False,False
2012,2,3,somewhere over  the Dwayne Bowe,1,Percy  Whipped,104.9,98.7,True,True,False,False,False
2012,2,1,Percy  Whipped,3,somewhere over  the Dwayne Bowe,98.7,104.9,False,False,False,False,False
2012,2,8,Manning Up,6,The Madd  Prater,98.24,56.34,True,True,False,False,False
2012,2,6,The Madd  Prater,8,Manning Up,56.34,98.24,False,False,False,False,False
2012,2,4,Forgetting  BrandonMarshall,5,Mister Rodgers Neighborhood,101.56,80.16,True,True,False,False,False
2012,2,5,Mister Rodgers Neighborhood,4,Forgetting  BrandonMarshall,80.16,101.56,False,False,False,False,False
2012,2,9,Favre Dollar Footlong,10,What would Jones Drew?,98.6,128.02,True,False,False,False,False
2012,2,10,What would Jones Drew?,9,Favre Dollar Footlong,128.02,98.6,False,True,False,False,False
2012,3,3,somewhere over  the Dwayne Bowe,8,Manning Up,52.6,114.3,True,False,False,False,False
2012,3,8,Manning Up,3,somewhere over  the Dwayne Bowe,114.3,52.6,False,True,False,False,False
2012,3,2,The Dawgs,4,Forgetting  BrandonMarshall,100.08,104.5,True,False,False,False,False
2012,3,4,Forgetting  BrandonMarshall,2,The Dawgs,104.5,100.08,False,True,False,False,False
2012,3,7,Joe Buck Yourself,9,Favre Dollar Footlong,73.14,88.2,True,False,False,False,False
2012,3,9,Favre Dollar Footlong,7,Joe Buck Yourself,88.2,73.14,False,True,False,False,False
2012,3,1,Percy  Whipped,5,Mister Rodgers Neighborhood,81.88,101.72,True,False,False,False,False
2012,3,5,Mister Rodgers Neighborhood,1,Percy  Whipped,101.72,81.88,False,True,False,False,False
2012,3,6,The Madd  Prater,10,What would Jones Drew?,122.02,86.98,True,True,False,False,False
2012,3,10,What would Jones Drew?,6,The Madd  Prater,86.98,122.02,False,False,False,False,False
2012,4,4,Forgetting  BrandonMarshall,9,Favre Dollar Footlong,123.56,100.56,True,True,False,False,False
2012,4,9,Favre Dollar Footlong,4,Forgetting  BrandonMarshall,100.56,123.56,False,False,False,False,False
2012,4,5,Mister Rodgers Neighborhood,3,somewhere over  the Dwayne Bowe,121.04,128.14,True,False,False,False,False
2012,4,3,somewhere over  the Dwayne Bowe,5,Mister Rodgers Neighborhood,128.14,121.04,False,True,False,False,False
2012,4,10,What would Jones Drew?,8,Manning Up,95.4,83.22,True,True,False,False,False
2012,4,8,Manning Up,10,What would Jones Drew?,83.22,95.4,False,False,False,False,False
2012,4,1,Percy  Whipped,2,The Dawgs,130.9,105.26,True,True,False,False,False
2012,4,2,The Dawgs,1,Percy  Whipped,105.26,130.9,False,False,False,False,False
2012,4,6,The Madd  Prater,7,Joe Buck Yourself,67.1,109.56,True,False,False,False,False
2012,4,7,Joe Buck Yourself,6,The Madd  Prater,109.56,67.1,False,True,False,False,False
2012,5,5,Mister Rodgers Neighborhood,10,What would Jones Drew?,115.4,53.74,True,True,False,False,False
2012,5,10,What would Jones Drew?,5,Mister Rodgers Neighborhood,53.74,115.4,False,False,False,False,False
2012,5,4,Forgetting  BrandonMarshall,1,Percy  Whipped,97.6,121.92,True,False,False,False,False
2012,5,1,Percy  Whipped,4,Forgetting  BrandonMarshall,121.92,97.6,False,True,False,False,False
2012,5,9,Favre Dollar Footlong,6,The Madd  Prater,133.48,72.68,True,True,False,False,False
