Season,Week,Team ID,Team Name,Opponent ID,Opponent Name,Score,Opponent Score,Is Home,Is Winner,Is Playoff,Is Consolation,Is Bye Week
2019,1,8,AB For Cumback POTY,9.0,Not Enough Cooks,113.8,70.8,True,True,False,False,False
2019,1,9,Not Enough Cooks,8.0,AB For Cumback POTY,70.8,113.8,False,False,False,False,False
2019,1,11,Attack of Clawmar Jackson,1.0,6-7 might make the playoffs,86.34,67.86,True,True,False,False,False
2019,1,1,6-7 might make the playoffs,11.0,Attack of Clawmar Jackson,67.86,86.34,False,False,False,False,False
2019,1,5,"Macklin, you Son of a Bitch",6.0,Andrew Luck Memorial Squad,77.76,128.88,True,False,False,False,False
2019,1,6,Andrew Luck Memorial Squad,5.0,"Macklin, you Son of a Bitch",128.88,77.76,False,True,False,False,False
2019,1,12,Its literally  too easy,2.0,Clout Chasers LLC,126.72,86.02,True,True,False,False,False
2019,1,2,Clout Chasers LLC,12.0,Its literally  too easy,86.02,126.72,False,False,False,False,False
2019,1,4,GIANTBUCNADO !,3.0,Michael Low T-homas,87.26,86.76,True,True,False,False,False
2019,1,3,Michael Low T-homas,4.0,GIANTBUCNADO !,86.76,87.26,False,False,False,False,False
2019,1,7,Fuck My Life,10.0,Rectum Wrecker$$$,142.52,82.92,True,True,False,False,False
2019,1,10,Rectum Wrecker$$$,7.0,Fuck My Life,82.92,142.52,False,False,False,False,False
2019,2,9,Not Enough Cooks,1.0,6-7 might make the playoffs,96.6,92.72,True,True,False,False,False
2019,2,1,6-7 might make the playoffs,9.0,Not Enough Cooks,92.72,96.6,False,False,False,False,False
2019,2,6,Andrew Luck Memorial Squad,8.0,AB For Cumback POTY,93.14,100.76,True,False,False,False,False
2019,2,8,AB For Cumback POTY,6.0,Andrew Luck Memorial Squad,100.76,93.14,False,True,False,False,False
2019,2,5,"Macklin, you Son of a Bitch",11.0,Attack of Clawmar Jackson,66.26,89.58,True,False,False,False,False
2019,2,11,Attack of Clawmar Jackson,5.0,"Macklin, you Son of a Bitch",89.58,66.26,False,True,False,False,False
2019,2,2,Clout Chasers LLC,3.0,Michael Low T-homas,101.46,86.3,True,True,False,False,False
2019,2,3,Michael Low T-homas,2.0,Clout Chasers LLC,86.3,101.46,False,False,False,False,False
2019,2,10,Rectum Wrecker$$$,12.0,Its literally  too easy,130.78,78.9,True,True,False,False,False
2019,2,12,Its literally  too easy,10.0,Rectum Wrecker$$$,78.9,130.78,False,False,False,False,False
2019,2,7,Fuck My Life,4.0,GIANTBUCNADO !,64.56,103.86,True,False,False,False,False
2019,2,4,GIANTBUCNADO !,7.0,Fuck My Life,103.86,64.56,False,True,False,False,False
2019,3,6,Andrew Luck Memorial Squad,9.0,Not Enough Cooks,126.06,110.0,True,True,False,False,False
2019,3,9,Not Enough Cooks,6.0,Andrew Luck Memorial Squad,110.0,126.06,False,False,False,False,False
2019,3,1,6-7 might make the playoffs,5.0,"Macklin, you Son of a Bitch",79.52,165.7,True,False,False,False,False
2019,3,5,"Macklin, you Son of a Bitch",1.0,6-7 might make the playoffs,165.7,79.52,False,True,False,False,False
2019,3,8,AB For Cumback POTY,11.0,Attack of Clawmar Jackson,67.44,71.78,True,False,False,False,False
2019,3,11,Attack of Clawmar Jackson,8.0,AB For Cumback POTY,71.78,67.44,False,True,False,False,False
2019,3,10,Rectum Wrecker$$$,2.0,Clout Chasers LLC,92.36,87.9,True,True,False,False,False
