Season,Week,Team ID,Team Name,Opponent ID,Opponent Name,Score,Opponent Score,Is Home,Is Winner,Is Playoff,Is Consolation,Is Bye Week
2024,1,3,Fergayson or th0t daughter,9.0,Purdy Ladds,86.68,160.48,True,False,False,False,False
2024,1,9,Purdy Ladds,3.0,Fergayson or th0t daughter,160.48,86.68,False,True,False,False,False
2024,1,6,Andrew Luck Memorial Squad,11.0,rip god,74.66,94.22,True,False,False,False,False
2024,1,11,rip god,6.0,Andrew Luck Memorial Squad,94.22,74.66,False,True,False,False,False
2024,1,7,Kamara Harris ,8.0,The Healthy Colons,93.02,70.58,True,True,False,False,False
2024,1,8,The Healthy Colons,7.0,Kamara Harris ,70.58,93.02,False,False,False,False,False
2024,1,10,Rectum Wrecker$$$,4.0,ham in a tube,74.8,89.18,True,False,False,False,False
2024,1,4,ham in a tube,10.0,Rectum Wrecker$$$,89.18,74.8,False,True,False,False,False
2024,1,2,Boy With Apple,5.0,brb building rome,94.34,85.26,True,True,False,False,False
2024,1,5,brb building rome,2.0,Boy With Apple,85.26,94.34,False,False,False,False,False
2024,1,1,Mr. Commish Sir,12.0,Its literally  too easy,110.02,70.16,True,True,False,False,False
2024,1,12,Its literally  too easy,1.0,Mr. Commish Sir,70.16,110.02,False,False,False,False,False
2024,2,9,Purdy Ladds,11.0,rip god,95.38,119.52,True,False,False,False,False
2024,2,11,rip god,9.0,Purdy Ladds,119.52,95.38,False,True,False,False,False
2024,2,8,The Healthy Colons,3.0,Fergayson or th0t daughter,81.78,98.64,True,False,False,False,False
2024,2,3,Fergayson or th0t daughter,8.0,The Healthy Colons,98.64,81.78,False,True,False,False,False
2024,2,7,Kamara Harris ,6.0,Andrew Luck Memorial Squad,96.6,106.22,True,False,False,False,False
2024,2,6,Andrew Luck Memorial Squad,7.0,Kamara Harris ,106.22,96.6,False,True,False,False,False
2024,2,4,ham in a tube,5.0,brb building rome,71.9,80.4,True,False,False,False,False
2024,2,5,brb building rome,4.0,ham in a tube,80.4,71.9,False,True,False,False,False
2024,2,12,Its literally  too easy,10.0,Rectum Wrecker$$$,79.62,63.84,True,True,False,False,False
2024,2,10,Rectum Wrecker$$$,12.0,Its literally  too easy,63.84,79.62,False,False,False,False,False
2024,2,1,Mr. Commish Sir,2.0,Boy With Apple,135.78,104.64,True,True,False,False,False
2024,2,2,Boy With Apple,1.0,Mr. Commish Sir,104.64,135.78,False,False,False,False,False
2024,3,8,The Healthy Colons,9.0,Purdy Ladds,102.16,116.78,True,False,False,False,False
2024,3,9,Purdy Ladds,8.0,The Healthy Colons,116.78,102.16,False,True,False,False,False
2024,3,11,rip god,7.0,Kamara Harris ,91.24,78.24,True,True,False,False,False
2024,3,7,Kamara Harris ,11.0,rip god,78.24,91.24,False,False,False,False,False
2024,3,3,Fergayson or th0t daughter,6.0,Andrew Luck Memorial Squad,98.48,80.06,True,True,False,False,False
2024,3,6,Andrew Luck Memorial Squad,3.0,Fergayson or th0t daughter,80.06,98.48,False,False,False,False,False
2024,3,12,Its literally  too easy,4.0,ham in a tube,107.06,106.52,True,True,False,False,False
2024,3,4,ham in a tube,12.0,Its literally  too easy,106.52,107.06,False,False,False,False,False
2024,3,5,brb building rome,1.0,Mr. Commish Sir,75.6,112.18,True,False,False,False,False
2024,3,1,Mr. Commish Sir,5.0,brb building rome,112.18,75.6,False,True,False,False,False
2024,3,10,Rectum Wrecker$$$,2.0,Boy With Apple,59.94,79.62,True,False,False,False,False
2024,3,2,Boy With Apple,10.0,Rectum Wrecker$$$,79.62,59.94,False,True,False,False,False
2024,4,9,Purdy Ladds,7.0,Kamara Harris ,104.72,106.28,True,False,False,False,False
2024,4,7,Kamara Harris ,9.0,Purdy Ladds,106.28,104.72,False,True,False,False,False
2024,4,6,Andrew Luck Memorial Squad,8.0,The Healthy Colons,71.76,118.9,True,False,False,False,False
2024,4,8,The Healthy Colons,6.0,Andrew Luck Memorial Squad,118.9,71.76,False,True,False,False,False
2024,4,3,Fergayson or th0t daughter,11.0,rip god,125.18,92.32,True,True,False,False,False
2024,4,11,rip god,3.0,Fergayson or th0t daughter,92.32,125.18,False,False,False,False,False
2024,4,4,ham in a tube,1.0,Mr. Commish Sir,81.9,88.54,True,False,False,False,False
