Season,Week,Team ID,Team Name,Opponent ID,Opponent Name,Score,Opponent Score,Is Home,Is Winner,Is Playoff,Is Consolation,Is Bye Week
2015,1,8,LYNCH MOB FOREVER,5.0,It takes a lot to Make a Stew,57.64,74.24,True,False,False,False,False
2015,1,5,It takes a lot to Make a Stew,8.0,LYNCH MOB FOREVER,74.24,57.64,False,True,False,False,False
2015,1,9,Back To Back,1.0,White  Girls Only,100.38,143.64,True,False,False,False,False
2015,1,1,White  Girls Only,9.0,Back To Back,143.64,100.38,False,True,False,False,False
2015,1,6,Forsett Dont Ease it in ,11.0,Can U Digg It,107.74,92.9,True,True,False,False,False
2015,1,11,Can U Digg It,6.0,Forsett Dont Ease it in ,92.9,107.74,False,False,False,False,False
2015,1,4,40 cooks in the kitchen ,10.0,Rectum Wrecker$$$,65.44,84.22,True,False,False,False,False
2015,1,10,Rectum Wrecker$$$,4.0,40 cooks in the kitchen ,84.22,65.44,False,True,False,False,False
2015,1,7,Last  Place,3.0,Fuck Salt,66.2,121.4,True,False,False,False,False
2015,1,3,Fuck Salt,7.0,Last  Place,121.4,66.2,False,True,False,False,False
2015,1,2,Its Always Shady in Philly,12.0,It Hurns When I Pee,109.66,74.24,True,True,False,False,False
2015,1,12,It Hurns When I Pee,2.0,Its Always Shady in Philly,74.24,109.66,False,False,False,False,False
2015,2,5,It takes a lot to Make a Stew,1.0,White  Girls Only,129.46,60.16,True,True,False,False,False
2015,2,1,White  Girls Only,5.0,It takes a lot to Make a Stew,60.16,129.46,False,False,False,False,False
2015,2,11,Can U Digg It,8.0,LYNCH MOB FOREVER,91.08,92.08,True,False,False,False,False
2015,2,8,LYNCH MOB FOREVER,11.0,Can U Digg It,92.08,91.08,False,True,False,False,False
2015,2,6,Forsett Dont Ease it in ,9.0,Back To Back,87.28,110.12,True,False,False,False,False
2015,2,9,Back To Back,6.0,Forsett Dont Ease it in ,110.12,87.28,False,True,False,False,False
2015,2,10,Rectum Wrecker$$$,3.0,Fuck Salt,68.1,96.32,True,False,False,False,False
2015,2,3,Fuck Salt,10.0,Rectum Wrecker$$$,96.32,68.1,False,True,False,False,False
2015,2,12,It Hurns When I Pee,4.0,40 cooks in the kitchen ,83.24,76.84,True,True,False,False,False
2015,2,4,40 cooks in the kitchen ,12.0,It Hurns When I Pee,76.84,83.24,False,False,False,False,False
2015,2,2,Its Always Shady in Philly,7.0,Last  Place,84.96,40.16,True,True,False,False,False
2015,2,7,Last  Place,2.0,Its Always Shady in Philly,40.16,84.96,False,False,False,False,False
2015,3,11,Can U Digg It,5.0,It takes a lot to Make a Stew,70.72,88.18,True,False,False,False,False
2015,3,5,It takes a lot to Make a Stew,11.0,Can U Digg It,88.18,70.72,False,True,False,False,False
2015,3,1,White  Girls Only,6.0,Forsett Dont Ease it in ,122.4,104.58,True,True,False,False,False
