Season,Week,Team ID,Team Name,Opponent ID,Opponent Name,Score,Opponent Score,Is Home,Is Winner,Is Playoff,Is Consolation,Is Bye Week
2018,1,8,Grudens Not in The Lynch Mob,5.0,"Macklin, you Son of a Bitch",107.82,82.04,True,True,False,False,False
2018,1,5,"Macklin, you Son of a Bitch",8.0,Grudens Not in The Lynch Mob,82.04,107.82,False,False,False,False,False
2018,1,9,Real Time With Brett Maher,1.0,Alvin and the Mahomies,123.26,120.98,True,True,False,False,False
2018,1,1,Alvin and the Mahomies,9.0,Real Time With Brett Maher,120.98,123.26,False,False,False,False,False
2018,1,6,Luck Me Long Time,11.0,Sundays are for the Boyds,79.66,71.76,True,True,False,False,False
2018,1,11,Sundays are for the Boyds,6.0,Luck Me Long Time,71.76,79.66,False,False,False,False,False
2018,1,4,GIANTBUCNADO !,10.0,Rectum Wrecker$$$,97.34,63.84,True,True,False,False,False
2018,1,10,Rectum Wrecker$$$,4.0,GIANTBUCNADO !,63.84,97.34,False,False,False,False,False
2018,1,7,Its Always Shady in Philly,3.0,Oedipus Rex Burkhead,132.28,110.1,True,True,False,False,False
2018,1,3,Oedipus Rex Burkhead,7.0,Its Always Shady in Philly,110.1,132.28,False,False,False,False,False
2018,1,2,Thank U Next,12.0,Its literally  too easy,113.44,72.4,True,True,False,False,False
2018,1,12,Its literally  too easy,2.0,Thank U Next,72.4,113.44,False,False,False,False,False
2018,2,5,"Macklin, you Son of a Bitch",1.0,Alvin and the Mahomies,132.68,135.04,True,False,False,False,False
2018,2,1,Alvin and the Mahomies,5.0,"Macklin, you Son of a Bitch",135.04,132.68,False,True,False,False,False
2018,2,11,Sundays are for the Boyds,8.0,Grudens Not in The Lynch Mob,88.8,83.16,True,True,False,False,False
2018,2,8,Grudens Not in The Lynch Mob,11.0,Sundays are for the Boyds,83.16,88.8,False,False,False,False,False
2018,2,6,Luck Me Long Time,9.0,Real Time With Brett Maher,91.96,96.92,True,False,False,False,False
